timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 02:27:44.620498,10444800,0,68000,34000,14969164
2026-08-17 02:27:44.622161,10492400,0,68000,17344,14969164
2026-08-17 02:27:44.623835,10587600,0,68000,28397,14975964
2026-08-17 02:27:44.625482,10682800,0,68000,28000,14975964
2026-08-17 02:27:44.626553,10750800,0,68000,39666,14975964
2026-08-17 02:27:44.629341,10846000,0,68000,22666,14975964
2026-08-17 02:27:44.631581,10954800,0,68000,46064,15008344
2026-08-17 02:27:44.633260,11022800,0,68000,32210,15008344
2026-08-17 02:27:44.634429,11118000,0,68000,34000,15008344
2026-08-17 02:27:44.636641,11240400,0,68000,39666,15050764
2026-08-17 02:27:44.666743,11301600,0,68000,34000,15050764
2026-08-17 02:27:44.669045,11369600,0,68000,68000,15050764
2026-08-17 02:27:44.674721,11403600,0,68000,34000,15050764
2026-08-17 02:27:44.676366,11437600,0,68000,68000,15050764
2026-08-17 02:27:44.679859,11505600,0,68000,34000,15050764
2026-08-17 02:27:44.682168,11573600,0,68000,68000,15050764
2026-08-17 02:27:44.683388,11641600,0,68000,68000,15050764
2026-08-17 02:27:44.684540,11675600,0,68000,68000,15050764
2026-08-17 02:27:44.686259,11798000,0,68000,68000,15050764
2026-08-17 02:27:44.743846,11859200,0,68000,34000,15050764
2026-08-17 02:27:44.750832,11920400,0,68000,68000,15103072
2026-08-17 02:27:44.752594,11981600,0,68000,24825,15103072
2026-08-17 02:27:44.753929,12042800,0,68000,68000,15103072
2026-08-17 02:27:44.755535,12104000,0,68000,24825,15103072
2026-08-17 02:27:44.757732,12226400,0,68000,26107,15103072
2026-08-17 02:27:44.759470,12287600,0,68000,48134,15103072
2026-08-17 02:27:44.762015,12348800,0,68000,39666,15103072
2026-08-17 02:27:44.765185,12471200,0,68000,39666,15103072
2026-08-17 02:27:44.769889,12600400,0,68000,68000,15103072
2026-08-17 02:27:44.771623,12661600,0,68000,68000,15103072
2026-08-17 02:27:44.772767,12722800,0,68000,68000,15103072
2026-08-17 02:27:44.775017,12784000,0,68000,68000,15103072
2026-08-17 02:27:44.777548,12906400,0,68000,68000,15103072
2026-08-17 02:27:44.780100,12967600,0,68000,68000,15103072
2026-08-17 02:27:44.782846,13028800,0,68000,68000,15103072
2026-08-17 02:27:44.784578,13090000,0,68000,68000,15103072
2026-08-17 02:27:44.786229,13151200,0,68000,34000,15103072
2026-08-17 02:27:44.787934,13212400,0,68000,68000,15103072
2026-08-17 02:27:44.789069,13273600,0,68000,68000,15103072
2026-08-17 02:27:44.790857,13341600,0,68000,68000,15103072
2026-08-17 02:27:44.792683,13348400,0,68000,68000,15103072
2026-08-17 02:27:44.794389,13416400,0,68000,68000,15103072
2026-08-17 02:27:44.796798,13477600,0,68000,34000,15103072
2026-08-17 02:27:44.798578,13538800,0,68000,68000,15103072
2026-08-17 02:27:44.800724,13600000,0,68000,68000,15103072
2026-08-17 02:27:44.802464,13661200,0,68000,68000,15103072
2026-08-17 02:27:44.804811,13722400,0,68000,68000,15103072
2026-08-17 02:27:44.806896,13783600,0,68000,68000,15103072
2026-08-17 02:27:44.812875,13844800,0,68000,68000,15103072
2026-08-17 02:27:44.816282,13906000,0,68000,34000,15109872
2026-08-17 02:27:44.819826,13967200,0,68000,34000,15109872
2026-08-17 02:27:44.820989,14028400,0,68000,68000,15109872
2026-08-17 02:27:44.822669,14089600,0,68000,68000,15109872
2026-08-17 02:27:44.824927,14150800,0,68000,34000,15109872
2026-08-17 02:27:44.827329,14212000,0,68000,68000,15109872
2026-08-17 02:27:44.829047,14334400,0,68000,68000,15109872
2026-08-17 02:27:44.971977,14463600,0,68000,34000,15143872
2026-08-17 02:27:44.973655,14660800,0,68000,68000,15143872
2026-08-17 02:27:44.976435,14830800,0,68000,68000,15143872
2026-08-17 02:27:44.982100,14898800,0,68000,68000,15143872
2026-08-17 02:27:44.989066,14932800,0,68000,34000,15143872
2026-08-17 02:27:45.034308,15034800,0,68000,22666,15177872
2026-08-17 02:27:45.035963,15164000,0,68000,34000,15177872
2026-08-17 02:27:45.042642,15300000,0,68000,6800,15184672
2026-08-17 02:27:45.044965,15395200,0,68000,34000,15184672
2026-08-17 02:27:45.046864,15429200,0,68000,39666,15184672
2026-08-17 02:27:45.050572,15565200,0,68000,6800,15184672
2026-08-17 02:27:45.054569,15694400,0,68000,6800,15218672
2026-08-17 02:27:45.056209,15755600,0,68000,43066,15218672
2026-08-17 02:27:45.057301,15850800,0,68000,68000,15218672
2026-08-17 02:27:45.059029,16007200,0,68000,68000,15218672
2026-08-17 02:27:45.063597,16129600,0,68000,68000,15218672
2026-08-17 02:27:45.065274,16197600,0,68000,68000,15218672
2026-08-17 02:27:45.067039,16313200,0,68000,68000,15218672
2026-08-17 02:27:45.068803,16360800,0,68000,68000,15218672
2026-08-17 02:27:45.070569,16490000,0,68000,68000,15218672
2026-08-17 02:27:45.072262,16564800,0,68000,68000,15218672
2026-08-17 02:27:45.136325,16632800,0,68000,34000,15245872
2026-08-17 02:27:45.143713,16747120,0,68000,34000,15245872
2026-08-17 02:27:45.145585,16825630,0,68000,68000,15245872
2026-08-17 02:27:45.169080,16893630,0,68000,52538,15245872
2026-08-17 02:27:45.170720,16961630,0,68000,68000,15245872
2026-08-17 02:27:45.178800,16995630,0,68000,6800,15245872
2026-08-17 02:27:45.182176,17097630,0,68000,6800,15245872
2026-08-17 02:27:45.183375,17131630,0,68000,40800,15245872
2026-08-17 02:27:45.184448,17233630,0,68000,68000,15245872
2026-08-17 02:27:45.185584,17301630,0,68000,68000,15245872
2026-08-17 02:27:45.187231,17388240,0,68000,68000,15245872
2026-08-17 02:27:45.188389,17440374,0,68000,68000,15245872
2026-08-17 02:27:45.190103,17542374,0,68000,68000,15245872
2026-08-17 02:27:45.191235,17678374,0,68000,68000,15245872
2026-08-17 02:27:45.192335,17753174,0,68000,68000,15245872
2026-08-17 02:27:45.194172,17855174,0,68000,68000,15245872
2026-08-17 02:27:45.196216,17957174,0,68000,68000,15245872
2026-08-17 02:27:45.197876,18025174,0,68000,68000,15245872
2026-08-17 02:27:45.200205,18059174,0,68000,68000,15245872
2026-08-17 02:27:45.235913,18127174,0,68000,6800,15245872
2026-08-17 02:27:45.237048,18140774,0,68000,34000,15245872
2026-08-17 02:27:45.238690,18156164,0,68000,68000,15245872
2026-08-17 02:27:45.239813,18224164,0,68000,68000,15245872
2026-08-17 02:27:45.249708,18292164,0,68000,68000,15245872
2026-08-17 02:27:45.251258,18326164,0,68000,68000,15245872
2026-08-17 02:27:45.256891,18394164,0,68000,34000,15245872
2026-08-17 02:27:45.269481,18462164,0,68000,59085,15245872
2026-08-17 02:27:45.271095,18575974,0,68000,68000,15245872
2026-08-17 02:27:45.272171,18632164,0,68000,52785,15245872
2026-08-17 02:27:45.273727,18674754,0,68000,20483,15245872
2026-08-17 02:27:45.278085,18724144,0,68000,6800,15245872
2026-08-17 02:27:45.281577,18834564,0,68000,68000,15245872
2026-08-17 02:27:45.282858,18900944,0,68000,63182,15245872
2026-08-17 02:27:45.283978,18982544,0,68000,68000,15245872
2026-08-17 02:27:45.292876,19050544,0,68000,6800,15245872
2026-08-17 02:27:45.299696,19118544,0,68000,38816,15245872
2026-08-17 02:27:45.301402,19193344,0,68000,61818,15245872
2026-08-17 02:27:45.302553,19213744,0,68000,32521,15245872
2026-08-17 02:27:45.329726,19258430,0,68000,14575,15245872
2026-08-17 02:27:45.330868,19315744,0,68000,15692,15245872
2026-08-17 02:27:45.337615,19342944,0,68000,6800,15245872
2026-08-17 02:27:45.338711,19376944,0,68000,15692,15245872
2026-08-17 02:27:45.339870,19404144,0,68000,40800,15245872
2026-08-17 02:27:45.342682,19410944,0,68000,34000,15245872
2026-08-17 02:27:45.344819,19417744,0,68000,68000,15245872
2026-08-17 02:27:45.346131,19424544,0,68000,68000,15245872
2026-08-17 02:27:45.347796,19478944,0,68000,68000,15245872
2026-08-17 02:27:45.348976,19512944,0,68000,68000,15245872
2026-08-17 02:27:45.350707,19580944,0,68000,68000,15245872
2026-08-17 02:27:45.351810,19614944,0,68000,68000,15245872
2026-08-17 02:27:45.352945,19716944,0,68000,68000,15245872
2026-08-17 02:27:45.354621,19784944,0,68000,68000,15245872
2026-08-17 02:27:45.355165,19873344,0,68000,68000,15245872
